Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,RelevantEducationLevel,JobLevel,JobRole,RecruiterScore,MaritalStatus,JobType,NumCompaniesWorked,OverTime,SalaryExpectation,InterviewScore,ResumeScore,RequestedBenefits,TotalWorkingYears,PreferredSkills,YearsAtCurrentCompany,RelevantExperience,MonthlyIncome,Ethnicity,HIRED
31,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,2,1,Research Scientist,2,Single,1261,1,No,12,3,3,0,1,3,1,0,full_time,minority,NO
27,Travel_Rarely,Research & Development,11,1,Life Sciences,Male,3,1,Laboratory Technician,1,Married,2099,0,No,14,3,2,0,6,3,5,0,full_time,non-minority,NO
25,Travel_Rarely,Sales,9,2,Life Sciences,Male,2,1,Sales Representative,1,Married,4400,3,No,12,3,1,0,6,2,3,2,full_time,non-minority,NO
56,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,3,1,Research Scientist,1,Married,2066,2,No,22,4,4,1,5,3,3,2,full_time,non-minority,NO
24,Travel_Rarely,Sales,4,1,Medical,Female,3,2,Sales Executive,3,Married,4162,1,Yes,12,3,3,2,5,3,5,4,full_time,non-minority,NO
32,Travel_Rarely,Sales,7,5,Marketing,Male,3,2,Sales Executive,4,Married,9204,4,No,12,3,3,1,7,3,4,3,full_time,non-minority,NO
41,Travel_Rarely,Research & Development,5,5,Medical,Male,4,1,Research Scientist,3,Married,2127,2,Yes,12,3,1,0,7,5,4,2,contract,non-minority,NO
40,Non-Travel,Research & Development,9,4,Other,Male,3,2,Laboratory Technician,3,Divorced,3975,3,No,11,3,3,2,11,2,8,7,full_time,non-minority,NO
39,Non-Travel,Research & Development,2,3,Life Sciences,Female,2,1,Laboratory Technician,1,Single,3646,2,Yes,23,4,2,0,11,2,1,0,full_time,non-minority,NO
45,Travel_Rarely,Research & Development,20,3,Medical,Male,1,3,Healthcare Representative,1,Divorced,10851,2,Yes,18,3,2,1,24,2,7,7,full_time,non-minority,NO
31,Travel_Rarely,Human Resources,8,2,Medical,Female,4,1,Human Resources,2,Single,2109,9,No,18,3,4,0,8,3,3,2,full_time,non-minority,NO
31,Travel_Frequently,Research & Development,2,3,Life Sciences,Male,3,1,Laboratory Technician,4,Married,3722,6,Yes,13,3,3,1,7,2,2,2,full_time,non-minority,NO
45,Travel_Rarely,Research & Development,29,3,Technical Degree,Male,3,3,Manufacturing Director,4,Married,9380,4,Yes,18,3,4,2,10,4,3,1,full_time,non-minority,NO
48,Travel_Rarely,Sales,7,3,Marketing,Male,3,2,Sales Executive,1,Divorced,5486,4,No,11,3,1,3,15,3,2,2,full_time,non-minority,NO
34,Travel_Rarely,Human Resources,9,4,Technical Degree,Female,3,1,Human Resources,3,Married,2742,1,No,15,3,4,0,2,0,2,2,full_time,non-minority,NO
40,Non-Travel,Research & Development,8,1,Medical,Male,2,3,Research Director,2,Divorced,13757,2,No,11,3,3,1,16,5,9,8,full_time,non-minority,NO
28,Travel_Rarely,Sales,5,3,Medical,Male,3,2,Sales Executive,1,Single,8463,0,No,18,3,4,0,6,4,5,4,contract,non-minority,NO
44,Non-Travel,Research & Development,5,3,Life Sciences,Male,2,1,Laboratory Technician,3,Single,3162,3,No,14,3,4,0,7,5,5,2,full_time,non-minority,NO
49,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,3,2,Healthcare Representative,3,Married,6651,2,No,14,3,2,1,20,0,3,2,full_time,non-minority,NO
33,Travel_Frequently,Sales,7,3,Medical,Male,3,2,Sales Executive,1,Married,4373,0,No,14,3,1,2,5,2,4,3,full_time,non-minority,NO
34,Travel_Rarely,Sales,3,3,Other,Male,1,2,Sales Executive,1,Single,4759,3,No,18,3,4,0,15,2,13,9,full_time,non-minority,NO
30,Travel_Rarely,Sales,16,1,Life Sciences,Male,3,2,Sales Executive,3,Married,5301,8,No,15,3,3,2,4,2,2,1,full_time,non-minority,NO
44,Travel_Frequently,Sales,1,5,Marketing,Female,3,2,Sales Executive,3,Married,4768,7,No,12,3,3,1,11,4,1,0,full_time,non-minority,NO
30,Non-Travel,Research & Development,7,3,Technical Degree,Male,3,1,Research Scientist,3,Divorced,1274,1,No,13,3,2,2,1,2,1,0,full_time,minority,NO
57,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,4,2,Research Scientist,3,Married,4900,0,No,24,4,1,1,13,2,12,9,full_time,non-minority,NO
49,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,3,3,Healthcare Representative,2,Divorced,10466,3,No,14,3,2,2,29,3,8,7,full_time,non-minority,NO
34,Travel_Frequently,Research & Development,15,3,Medical,Male,3,4,Research Director,1,Divorced,17007,7,No,14,3,4,2,16,3,14,8,full_time,non-minority,NO
28,Travel_Frequently,Sales,1,3,Technical Degree,Male,3,1,Sales Representative,3,Married,2909,3,No,15,3,4,1,5,3,3,2,full_time,non-minority,NO
35,Travel_Rarely,Sales,7,1,Life Sciences,Male,3,1,Sales Representative,3,Married,2404,1,No,13,3,1,1,1,3,1,0,full_time,minority,NO
24,Travel_Frequently,Research & Development,9,3,Medical,Male,3,1,Laboratory Technician,1,Single,3172,2,Yes,11,3,3,0,4,2,0,0,full_time,minority,NO
24,Non-Travel,Sales,13,2,Life Sciences,Female,3,1,Sales Representative,2,Married,2033,1,No,13,3,3,1,1,2,1,0,full_time,non-minority,NO
44,Travel_Frequently,Research & Development,2,1,Medical,Male,3,3,Manufacturing Director,3,Single,10209,5,Yes,18,3,2,0,16,2,2,2,full_time,non-minority,NO
55,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,3,2,Healthcare Representative,3,Married,4035,0,Yes,16,3,2,0,4,2,3,2,full_time,non-minority,NO
28,Travel_Frequently,Research & Development,2,2,Medical,Male,2,1,Laboratory Technician,1,Single,2561,7,No,11,3,3,0,8,2,0,0,contract,non-minority,NO
28,Travel_Frequently,Sales,7,3,Life Sciences,Male,3,2,Sales Executive,1,Single,4898,0,No,14,3,4,0,5,5,4,2,full_time,non-minority,NO
29,Travel_Frequently,Research & Development,2,1,Life Sciences,Female,3,1,Laboratory Technician,2,Married,3180,0,No,13,3,3,3,4,3,3,2,full_time,non-minority,NO
28,Travel_Rarely,Research & Development,29,1,Life Sciences,Male,1,2,Manufacturing Director,2,Married,6549,1,No,14,3,2,2,8,2,8,6,full_time,non-minority,NO
33,Travel_Rarely,Research & Development,8,5,Life Sciences,Male,3,2,Healthcare Representative,3,Single,6388,2,Yes,17,3,1,0,14,6,0,0,contract,minority,NO
29,Travel_Rarely,Research & Development,1,4,Technical Degree,Male,2,1,Research Scientist,1,Single,2362,6,No,13,3,3,0,11,2,9,7,full_time,non-minority,NO
44,Travel_Rarely,Research & Development,28,3,Life Sciences,Male,3,4,Research Director,1,Married,16328,3,No,13,3,3,1,24,1,20,6,full_time,non-minority,NO
39,Travel_Rarely,Research & Development,6,3,Life Sciences,Female,3,3,Manufacturing Director,2,Single,8376,4,No,18,3,4,0,9,3,2,0,full_time,non-minority,NO
35,Travel_Rarely,Research & Development,16,3,Life Sciences,Female,2,3,Healthcare Representative,2,Single,8606,1,No,19,3,4,0,11,3,11,8,contract,non-minority,NO
23,Travel_Rarely,Research & Development,20,1,Life Sciences,Male,3,2,Laboratory Technician,3,Single,2272,0,No,14,3,2,0,5,2,4,3,full_time,non-minority,NO
40,Travel_Rarely,Research & Development,9,4,Life Sciences,Male,3,1,Laboratory Technician,1,Single,2018,3,No,14,3,2,0,15,3,5,4,contract,non-minority,NO
34,Travel_Rarely,Sales,1,3,Technical Degree,Male,2,3,Sales Executive,3,Married,7083,1,Yes,14,3,4,0,10,3,10,9,full_time,non-minority,NO
50,Travel_Frequently,Research & Development,22,5,Medical,Male,1,4,Research Director,4,Single,14411,1,Yes,13,3,4,0,32,2,32,6,full_time,non-minority,NO
42,Travel_Rarely,Research & Development,2,3,Medical,Male,2,1,Laboratory Technician,2,Married,4841,4,No,14,3,2,1,4,3,1,0,full_time,non-minority,NO
29,Travel_Rarely,Research & Development,8,1,Other,Female,1,2,Healthcare Representative,1,Married,9715,3,No,13,3,3,1,9,3,7,7,contract,non-minority,NO
40,Travel_Rarely,Human Resources,6,2,Medical,Male,3,4,Manager,4,Single,16437,1,Yes,21,4,4,0,21,2,21,7,full_time,non-minority,NO
24,Travel_Rarely,Research & Development,21,2,Technical Degree,Male,2,1,Laboratory Technician,1,Divorced,2296,0,No,14,3,2,3,2,3,1,1,full_time,non-minority,NO
40,Non-Travel,Research & Development,8,2,Life Sciences,Male,3,2,Healthcare Representative,4,Divorced,4069,3,Yes,18,3,3,0,8,2,2,2,contract,non-minority,NO
36,Travel_Rarely,Sales,2,4,Life Sciences,Male,3,1,Sales Representative,4,Single,2644,3,Yes,21,4,4,0,7,3,3,2,full_time,non-minority,NO
48,Travel_Rarely,Sales,16,4,Life Sciences,Female,3,2,Sales Executive,3,Divorced,6439,8,No,14,3,3,1,18,2,8,7,full_time,non-minority,NO
29,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,4,1,Research Scientist,3,Married,2451,6,No,18,3,1,2,5,2,1,0,full_time,non-minority,NO
30,Travel_Rarely,Sales,1,3,Life Sciences,Male,2,2,Sales Executive,1,Married,9714,1,No,11,3,4,1,10,4,10,8,full_time,non-minority,NO
35,Travel_Rarely,Research & Development,1,3,Medical,Male,2,1,Laboratory Technician,1,Single,2450,1,No,19,3,2,0,3,3,3,0,full_time,non-minority,NO
30,Travel_Rarely,Sales,29,4,Technical Degree,Male,3,3,Sales Executive,2,Married,9250,3,No,12,3,2,1,9,3,4,2,contract,non-minority,NO
35,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,3,1,Laboratory Technician,1,Divorced,2074,1,Yes,12,3,4,1,1,2,1,0,full_time,minority,NO
53,Travel_Rarely,Research & Development,2,5,Technical Degree,Female,2,3,Manufacturing Director,4,Married,10169,0,No,16,3,2,1,34,4,33,7,full_time,non-minority,NO
32,Non-Travel,Research & Development,1,4,Technical Degree,Male,3,2,Research Scientist,1,Married,4087,4,No,14,3,2,1,9,3,6,5,full_time,non-minority,NO
48,Travel_Rarely,Research & Development,15,4,Other,Female,3,1,Research Scientist,1,Married,2367,8,No,12,3,4,1,10,3,8,2,full_time,non-minority,NO
34,Travel_Rarely,Research & Development,7,4,Medical,Male,3,1,Research Scientist,4,Single,2972,1,No,13,3,3,0,1,4,1,0,full_time,non-minority,NO
55,Travel_Rarely,Sales,26,5,Marketing,Male,2,5,Manager,4,Married,19586,1,No,21,4,3,1,36,3,36,6,full_time,non-minority,NO
34,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,3,2,Research Scientist,4,Married,5484,9,No,17,3,2,1,9,3,2,2,full_time,non-minority,NO
26,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,3,1,Research Scientist,4,Married,2061,1,No,21,4,1,0,1,5,1,0,full_time,non-minority,NO
38,Travel_Rarely,Sales,14,3,Life Sciences,Male,3,2,Sales Executive,2,Married,9924,0,No,11,3,4,1,10,3,9,8,full_time,non-minority,NO
38,Travel_Rarely,Sales,16,3,Life Sciences,Female,3,2,Sales Executive,2,Single,4198,2,No,12,3,2,0,8,5,3,2,full_time,non-minority,NO
36,Travel_Rarely,Sales,1,4,Life Sciences,Female,3,2,Sales Executive,3,Single,6815,6,No,13,3,1,0,15,5,1,0,full_time,minority,NO
29,Travel_Rarely,Research & Development,3,1,Medical,Male,3,1,Laboratory Technician,1,Single,4723,1,Yes,18,3,4,0,10,3,10,9,full_time,non-minority,NO
39,Travel_Rarely,Sales,6,3,Medical,Male,4,3,Sales Executive,3,Married,8237,2,No,11,3,1,1,11,3,7,6,full_time,non-minority,NO
29,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,3,2,Healthcare Representative,4,Divorced,8853,1,No,19,3,4,1,6,0,6,4,full_time,non-minority,NO
50,Travel_Rarely,Sales,9,3,Marketing,Male,3,5,Manager,3,Married,19331,4,Yes,16,3,3,1,27,2,1,0,full_time,minority,NO
23,Travel_Rarely,Research & Development,10,3,Technical Degree,Male,4,1,Research Scientist,3,Married,2073,2,No,16,3,4,1,4,2,2,2,full_time,non-minority,NO
36,Travel_Frequently,Research & Development,6,4,Life Sciences,Male,4,2,Laboratory Technician,1,Married,5562,3,Yes,13,3,4,1,9,3,3,2,full_time,non-minority,NO
42,Travel_Rarely,Research & Development,9,2,Other,Male,2,5,Manager,4,Single,19613,8,No,22,4,4,0,24,2,1,0,full_time,minority,NO
34,Travel_Frequently,Research & Development,10,4,Technical Degree,Male,2,2,Healthcare Representative,3,Married,5063,1,No,14,3,2,1,8,3,8,2,full_time,non-minority,NO
40,Travel_Rarely,Sales,14,2,Life Sciences,Female,3,2,Sales Executive,1,Married,4639,1,No,15,3,3,1,5,2,5,4,full_time,non-minority,NO
35,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,2,1,Laboratory Technician,4,Married,2690,1,No,18,3,4,1,1,5,1,0,full_time,non-minority,NO
46,Travel_Rarely,Sales,1,4,Life Sciences,Male,4,4,Manager,1,Single,17567,1,No,15,3,2,0,27,5,26,0,full_time,non-minority,NO
28,Travel_Rarely,Research & Development,24,3,Medical,Male,3,1,Laboratory Technician,2,Married,2408,1,Yes,17,3,3,3,1,3,1,1,full_time,non-minority,NO
22,Non-Travel,Research & Development,26,2,Other,Female,2,1,Research Scientist,3,Married,2814,1,Yes,14,3,2,0,4,2,4,2,full_time,non-minority,NO
50,Travel_Frequently,Research & Development,20,5,Medical,Male,3,4,Healthcare Representative,3,Married,11245,2,Yes,15,3,3,1,32,3,30,8,full_time,non-minority,NO
32,Travel_Rarely,Research & Development,5,4,Other,Female,4,1,Research Scientist,4,Married,3312,3,No,17,3,4,2,6,3,3,2,full_time,non-minority,NO
44,Travel_Rarely,Research & Development,7,3,Medical,Female,3,5,Research Director,4,Divorced,19049,0,Yes,14,3,4,1,23,4,22,7,full_time,non-minority,NO
31,Travel_Frequently,Sales,2,4,Other,Male,3,2,Sales Executive,1,Single,5332,7,No,13,3,4,0,10,3,5,2,full_time,non-minority,NO
36,Travel_Rarely,Research & Development,12,4,Life Sciences,Female,3,2,Manufacturing Director,3,Married,4663,9,Yes,12,3,2,2,7,2,3,2,contract,non-minority,NO
34,Travel_Frequently,Research & Development,10,4,Life Sciences,Male,4,2,Manufacturing Director,4,Divorced,4724,1,No,13,3,1,1,9,3,9,7,full_time,non-minority,NO
49,Travel_Rarely,Research & Development,25,4,Life Sciences,Female,3,1,Laboratory Technician,1,Married,3211,1,No,14,3,4,1,10,3,9,6,contract,non-minority,NO
39,Travel_Rarely,Research & Development,10,5,Medical,Male,3,2,Manufacturing Director,1,Married,5377,2,No,13,3,4,3,10,3,7,7,contract,non-minority,NO
27,Travel_Rarely,Research & Development,19,3,Other,Male,2,1,Laboratory Technician,1,Divorced,4066,1,No,11,3,1,2,7,3,7,7,full_time,non-minority,NO
28,Travel_Rarely,Research & Development,27,3,Medical,Female,1,2,Manufacturing Director,1,Divorced,4877,0,No,21,4,2,1,6,5,5,3,full_time,non-minority,NO
21,Travel_Rarely,Research & Development,5,1,Medical,Male,3,1,Research Scientist,4,Single,3117,1,No,18,3,3,0,3,2,2,2,full_time,non-minority,NO
18,Travel_Frequently,Sales,3,2,Medical,Female,3,1,Sales Representative,4,Single,1569,1,Yes,12,3,3,0,0,2,0,0,full_time,minority,NO
47,Travel_Rarely,Human Resources,26,4,Life Sciences,Female,3,5,Manager,3,Married,19658,3,No,11,3,3,1,27,2,5,2,full_time,non-minority,NO
40,Travel_Rarely,Research & Development,15,3,Life Sciences,Female,2,3,Manufacturing Director,3,Married,10435,1,No,13,3,4,2,18,2,18,15,full_time,non-minority,NO
37,Travel_Rarely,Research & Development,19,3,Life Sciences,Male,3,2,Manufacturing Director,3,Married,5768,3,No,17,3,1,3,9,2,4,3,full_time,non-minority,NO
39,Travel_Frequently,Research & Development,4,3,Medical,Female,3,2,Manufacturing Director,3,Single,5042,0,No,13,3,4,0,10,2,9,2,contract,non-minority,NO
38,Travel_Rarely,Research & Development,2,2,Medical,Female,2,3,Manufacturing Director,3,Married,7756,3,Yes,19,3,4,1,10,6,5,4,full_time,non-minority,NO
37,Travel_Rarely,Research & Development,10,3,Medical,Female,3,1,Research Scientist,2,Married,3936,1,No,11,3,1,1,8,2,8,4,full_time,non-minority,NO
40,Travel_Rarely,Research & Development,16,3,Life Sciences,Female,3,3,Manufacturing Director,4,Single,7945,6,Yes,15,3,4,0,18,2,4,2,contract,non-minority,NO
48,Travel_Frequently,Research & Development,4,5,Medical,Male,2,4,Manager,4,Married,15202,2,No,25,4,2,1,23,3,2,2,full_time,non-minority,NO
35,Travel_Rarely,Sales,15,2,Medical,Male,1,2,Sales Executive,4,Divorced,5440,6,Yes,14,3,4,2,7,2,2,2,full_time,non-minority,NO
27,Travel_Rarely,Research & Development,8,3,Medical,Female,4,1,Research Scientist,3,Married,3517,7,No,17,3,1,0,5,0,3,2,full_time,non-minority,NO
27,Travel_Frequently,Research & Development,2,3,Medical,Male,3,1,Research Scientist,4,Single,2580,2,No,13,3,3,0,6,0,4,2,contract,non-minority,NO
40,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,1,Laboratory Technician,1,Single,2166,3,Yes,14,3,2,0,10,3,4,2,full_time,non-minority,NO
29,Travel_Rarely,Sales,10,3,Medical,Male,2,2,Sales Executive,3,Single,5869,9,No,11,3,3,0,8,2,5,2,full_time,non-minority,NO
25,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,4,2,Manufacturing Director,3,Divorced,5206,1,No,17,3,3,2,7,6,7,7,full_time,non-minority,NO
39,Travel_Rarely,Research & Development,12,3,Medical,Male,3,2,Manufacturing Director,2,Married,5295,4,No,21,4,3,0,7,3,5,4,contract,non-minority,NO
49,Travel_Rarely,Research & Development,22,4,Other,Female,3,4,Research Director,2,Married,16413,3,No,16,3,2,2,27,2,4,2,full_time,non-minority,NO
50,Travel_Rarely,Research & Development,17,5,Life Sciences,Female,2,3,Research Director,1,Divorced,13269,5,No,15,3,3,3,19,3,14,11,full_time,non-minority,NO
20,Travel_Rarely,Sales,2,3,Medical,Female,3,1,Sales Representative,3,Single,2783,1,No,19,3,1,0,2,3,2,2,full_time,non-minority,NO
36,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,3,1,Laboratory Technician,2,Single,2013,2,No,11,3,3,0,15,4,4,3,full_time,non-minority,NO
36,Non-Travel,Research & Development,1,4,Medical,Female,2,2,Manufacturing Director,3,Married,4374,0,No,15,3,3,0,4,6,3,2,full_time,non-minority,NO
36,Travel_Rarely,Research & Development,3,2,Life Sciences,Male,4,2,Healthcare Representative,1,Divorced,6842,6,No,20,4,1,1,13,3,5,4,full_time,non-minority,NO
54,Travel_Rarely,Research & Development,22,5,Medical,Female,3,4,Manager,3,Married,17426,3,No,25,4,3,1,36,6,10,8,full_time,non-minority,NO
33,Travel_Rarely,Sales,2,4,Medical,Male,3,2,Sales Executive,4,Divorced,5505,1,No,14,3,3,2,6,5,6,2,contract,non-minority,NO
32,Travel_Rarely,Research & Development,2,3,Medical,Male,3,2,Research Scientist,2,Divorced,5470,0,No,13,3,3,2,10,4,9,5,full_time,non-minority,NO
49,Travel_Rarely,Research & Development,16,3,Medical,Female,3,1,Laboratory Technician,1,Divorced,2587,4,Yes,16,3,2,1,17,2,2,2,full_time,non-minority,NO
38,Travel_Frequently,Research & Development,2,3,Medical,Female,2,1,Laboratory Technician,2,Single,2440,1,No,22,4,2,0,4,3,4,3,full_time,non-minority,NO
47,Travel_Rarely,Sales,2,4,Life Sciences,Female,4,4,Manager,2,Divorced,15972,6,No,14,3,3,3,29,2,3,2,full_time,non-minority,NO
36,Travel_Rarely,Research & Development,26,4,Life Sciences,Male,3,2,Healthcare Representative,3,Married,5347,6,No,14,3,2,2,10,2,3,2,contract,non-minority,NO
44,Travel_Rarely,Human Resources,1,3,Life Sciences,Female,3,1,Human Resources,4,Divorced,3195,4,Yes,18,3,1,3,8,2,2,2,full_time,non-minority,NO
23,Travel_Rarely,Research & Development,8,1,Medical,Male,2,1,Laboratory Technician,3,Single,3989,1,Yes,11,3,1,0,5,2,5,4,full_time,non-minority,NO
38,Travel_Rarely,Research & Development,4,2,Medical,Female,3,1,Laboratory Technician,3,Married,3306,7,No,19,3,4,1,7,5,0,0,contract,non-minority,NO
53,Travel_Rarely,Research & Development,24,4,Medical,Male,4,3,Healthcare Representative,4,Married,7005,3,No,15,3,3,0,11,2,4,3,full_time,non-minority,NO
32,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,3,1,Laboratory Technician,2,Single,1393,1,No,12,3,1,0,1,2,1,0,full_time,non-minority,NO
55,Travel_Rarely,Research & Development,22,3,Technical Degree,Male,2,1,Research Scientist,2,Divorced,3537,5,No,12,3,4,1,8,1,4,2,full_time,non-minority,NO
34,Travel_Rarely,Research & Development,5,2,Medical,Male,2,2,Laboratory Technician,4,Married,3986,1,No,14,3,3,1,15,3,15,10,full_time,non-minority,NO
60,Travel_Rarely,Research & Development,1,4,Medical,Male,1,3,Healthcare Representative,4,Divorced,10883,3,No,20,4,3,1,19,2,1,0,full_time,non-minority,NO
23,Travel_Rarely,Sales,7,3,Life Sciences,Male,3,1,Sales Representative,4,Divorced,2275,1,Yes,21,4,2,1,3,2,3,2,full_time,non-minority,NO
44,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,2,1,9,2,8,7,full_time,non-minority,NO
29,Travel_Rarely,Research & Development,9,4,Medical,Female,3,1,Laboratory Technician,3,Married,2974,9,No,17,3,3,1,9,2,5,3,full_time,non-minority,NO
36,Travel_Rarely,Sales,2,4,Life Sciences,Female,3,2,Sales Representative,4,Single,4502,3,No,15,3,3,0,17,2,13,7,contract,non-minority,NO
24,Travel_Rarely,Human Resources,22,1,Human Resources,Male,1,1,Human Resources,3,Married,1555,1,No,11,3,3,1,1,2,1,0,contract,minority,NO
47,Travel_Frequently,Sales,9,3,Life Sciences,Male,1,4,Sales Executive,3,Married,12936,7,No,11,3,3,0,25,3,23,5,full_time,non-minority,NO
26,Travel_Rarely,Research & Development,17,4,Medical,Male,1,1,Laboratory Technician,3,Married,2305,1,No,15,3,3,3,3,3,3,2,full_time,non-minority,NO
45,Travel_Rarely,Research & Development,28,2,Technical Degree,Female,2,4,Research Director,2,Single,16704,1,No,11,3,3,0,21,2,21,6,full_time,non-minority,NO
32,Travel_Frequently,Research & Development,10,3,Life Sciences,Male,3,1,Research Scientist,3,Married,3433,6,No,13,3,1,1,10,3,5,2,full_time,non-minority,NO
41,Non-Travel,Human Resources,4,3,Human Resources,Male,1,2,Human Resources,2,Married,6430,6,No,19,3,2,1,10,4,3,2,full_time,non-minority,NO
40,Travel_Rarely,Research & Development,8,2,Life Sciences,Female,3,2,Manufacturing Director,1,Married,6516,2,Yes,16,3,2,1,18,3,1,0,full_time,minority,NO
35,Travel_Rarely,Research & Development,27,4,Life Sciences,Male,3,2,Manufacturing Director,3,Married,6883,2,No,16,3,2,1,17,3,7,7,full_time,non-minority,NO
47,Non-Travel,Sales,2,4,Marketing,Male,3,2,Sales Executive,2,Married,4978,7,No,11,3,4,1,4,3,1,0,full_time,non-minority,NO
